candidate_id,country,cnn_split_assigned,lat,lng,true_label,dist_to_train_m,blocked_split
MEX_cluster_6927,Mexico,train,22.152653388879223,-102.14309595348897,1,,train
MEX_cluster_6941,Mexico,test,21.824670944348284,-102.0867083677118,1,2409.876519632818,test
MEX_cluster_6917,Mexico,val,22.07449300058613,-102.0469408231044,1,4043.3602794225512,val
MEX_cluster_6824,Mexico,train,22.023141533146667,-102.26799858128987,2,,train
MEX_cluster_6904,Mexico,test,21.95713016407401,-102.21311184881948,1,287.150994973817,excluded_spatial_leak
MEX_cluster_6985,Mexico,train,21.84722539894014,-102.07028275828225,1,,train
MEX_cluster_6905,Mexico,test,22.02563359545699,-102.11869376653178,1,1213.6785266681577,excluded_spatial_leak
MEX_cluster_7212,Mexico,test,20.70839772260784,-105.27235326605604,0,5297.844562294003,test
MEX_cluster_6978,Mexico,test,21.86431491932478,-102.05519100934616,1,1016.0812041769335,excluded_spatial_leak
MEX_cluster_7273,Mexico,val,19.71185715399556,-103.54801778749636,0,832.4108252610197,excluded_spatial_leak
MEX_cluster_7268,Mexico,val,19.71377870431989,-103.54396027489372,0,374.8053270509286,excluded_spatial_leak
MEX_cluster_7275,Mexico,val,19.861454508934987,-103.58509791862744,2,3218.8453320179806,val
MEX_cluster_7218,Mexico,test,20.71347899543085,-105.23580136107218,0,1745.712032851806,test
MEX_cluster_7303,Mexico,val,19.67120092710238,-103.54502285834674,0,156.96058693476115,excluded_spatial_leak
MEX_cluster_7140,Mexico,train,19.30184057305315,-103.66269216758371,1,,train
MEX_cluster_7096,Mexico,train,19.345379737793017,-103.77575411536615,1,,train
MEX_cluster_7277,Mexico,train,19.97163441317708,-103.60416513860896,2,,train
MEX_cluster_7024,Mexico,train,21.31660519095621,-102.03740464202848,2,,train
MEX_cluster_7503,Mexico,val,20.29337634280557,-102.58402260809248,0,1704.1951836307228,val
MEX_cluster_7493,Mexico,train,20.293255343811623,-102.56768265988065,1,,train
MEX_cluster_7508,Mexico,test,20.516861225540183,-102.78596471551272,1,3205.5867201360625,test
MEX_cluster_7498,Mexico,train,20.2971775343916,-102.60412573597876,2,,train
MEX_cluster_7299,Mexico,train,19.672126608938896,-103.54615458875683,0,,train
MEX_cluster_7512,Mexico,train,20.49213721321124,-102.74032724919984,1,,train
MEX_cluster_7509,Mexico,val,20.53781079758023,-102.68359443386755,1,460.6514932384894,excluded_spatial_leak
MEX_cluster_7520,Mexico,val,20.479002819691825,-102.74204004422056,1,1122.7537516303732,excluded_spatial_leak
MEX_cluster_7514,Mexico,train,20.46947298191189,-102.74560196317,1,,train
MEX_cluster_7524,Mexico,train,20.5268397466472,-102.7003956961244,1,,train
MEX_cluster_7530,Mexico,train,20.50196106050952,-102.7501481780728,1,,train
MEX_cluster_6791,Mexico,val,21.89959968175739,-102.3696950848767,1,1890.0670797543978,val
MEX_cluster_7517,Mexico,train,20.488089297890685,-102.78789252824168,2,,train
MEX_cluster_7534,Mexico,train,20.54868632880345,-102.70020072603069,1,,train
MEX_cluster_7535,Mexico,test,20.552047193669463,-102.7981169403829,1,443.80968057780683,excluded_spatial_leak
MEX_cluster_7533,Mexico,val,20.484666712949203,-102.7897006895538,1,424.6287011936526,excluded_spatial_leak
MEX_cluster_7545,Mexico,train,20.35144829803699,-102.57106207217817,1,,train
MEX_cluster_7538,Mexico,test,20.510051873918897,-102.78591621092176,1,2450.7865990615437,test
MEX_cluster_7549,Mexico,train,20.36782665241901,-102.79733746276096,2,,train
MEX_cluster_7541,Mexico,train,20.39661852804593,-102.79664491609422,2,,train
MEX_cluster_7551,Mexico,test,20.4852741790398,-102.78248959065286,1,643.9794713640212,excluded_spatial_leak
MEX_cluster_7562,Mexico,train,20.53792777764719,-102.67917227741891,1,,train
MEX_cluster_7565,Mexico,val,20.448618224049333,-102.67136740759476,1,7822.656801648402,val
MEX_cluster_7586,Mexico,train,20.10704222760381,-102.75174870653152,2,,train
MEX_cluster_7529,Mexico,train,20.54385090511844,-102.76582967625394,1,,train
MEX_cluster_7598,Mexico,train,20.249451715603595,-102.60003493163782,2,,train
MEX_cluster_7523,Mexico,train,20.556036888224344,-102.79799694397067,1,,train
MEX_cluster_7283,Mexico,train,19.88876437764034,-103.5748907421126,2,,train
MEX_cluster_7760,Mexico,train,20.10949390724144,-102.83988652242546,3,,train
MEX_cluster_7626,Mexico,train,20.258571897557378,-102.51243469443706,1,,train
MEX_cluster_7580,Mexico,train,20.35739768715007,-102.79562654991231,3,,train
MEX_cluster_7817,Mexico,val,20.52547540429814,-103.30329323998728,0,3945.2036840086503,val
MEX_cluster_7831,Mexico,train,20.40680354009709,-103.20720412034848,1,,train
MEX_cluster_7828,Mexico,train,20.53817271769232,-103.22324551432568,1,,train
MEX_cluster_7842,Mexico,train,20.496303843816488,-103.28173087760116,1,,train
MEX_cluster_7844,Mexico,test,20.52718431481742,-103.30460125096197,0,4178.972568913282,test
MEX_cluster_7848,Mexico,val,20.416812972309486,-103.18824403612908,1,2267.7954151578097,val
MEX_cluster_7818,Mexico,test,20.528298523818464,-103.30373531614435,0,4231.843414630835,test
MEX_cluster_7902,Mexico,train,20.450386691594524,-103.3975153000463,1,,train
MEX_cluster_7854,Mexico,eval,20.459469253413808,-103.25572652421248,0,4910.54804040819,eval
MEX_cluster_7922,Mexico,train,20.42711940500816,-103.4056316594164,1,,train
MEX_cluster_7925,Mexico,train,20.44497010175957,-103.3619548063352,1,,train
MEX_cluster_7904,Mexico,train,20.41142074067597,-103.3733000657493,1,,train
MEX_cluster_7829,Mexico,train,20.416329618449325,-103.2401161141271,3,,train
MEX_cluster_7594,Mexico,train,20.113024752033382,-102.75089716554672,2,,train
MEX_cluster_7971,Mexico,test,20.33020789188909,-103.46690587384558,1,4092.6622038774367,test
MEX_cluster_7812,Mexico,train,20.50349861282172,-103.26571328024156,1,,train
MEX_cluster_8161,Mexico,train,19.735133229068666,-103.53733805806932,0,,train
MEX_cluster_8170,Mexico,val,19.705926190190763,-103.5387409324333,0,170.41447281923266,excluded_spatial_leak
MEX_cluster_8173,Mexico,train,19.74294958763319,-103.50847597390748,0,,train
MEX_cluster_8164,Mexico,train,19.742168860408203,-103.51042671586006,0,,train
MEX_cluster_8176,Mexico,train,19.81088030730567,-103.49481766095369,1,,train
MEX_cluster_8180,Mexico,train,19.741723624482468,-103.51257415082274,0,,train
MEX_cluster_8182,Mexico,train,19.73813839566097,-103.5052717696817,0,,train
MEX_cluster_8188,Mexico,val,19.72907549806625,-103.52219139491676,0,498.99571065479387,excluded_spatial_leak
MEX_cluster_8185,Mexico,train,19.7411263263816,-103.52104058241736,0,,train
MEX_cluster_8197,Mexico,train,19.671849620754628,-103.5395067824683,0,,train
MEX_cluster_8187,Mexico,test,19.658673262657867,-103.49520754548986,0,985.0299048291394,excluded_spatial_leak
MEX_cluster_8168,Mexico,train,19.716375541729835,-103.54167748797,0,,train
MEX_cluster_7992,Mexico,train,20.207860595866183,-103.377744884346,1,,train
MEX_cluster_8212,Mexico,train,19.67402149342209,-103.49815394471744,2,,train
MEX_cluster_8209,Mexico,train,19.72575477803819,-103.51898472294336,0,,train
MEX_cluster_8210,Mexico,val,20.193144022142665,-103.28288502743897,1,10033.47544661214,val
MEX_cluster_8251,Mexico,train,19.70721789895297,-103.53786483496911,0,,train
MEX_cluster_8245,Mexico,train,19.759173483950867,-103.45866912337112,0,,train
MEX_cluster_8272,Mexico,train,19.755677436283563,-103.4582865943317,0,,train
MEX_cluster_8231,Mexico,train,19.74034665848556,-103.51998381275136,0,,train
MEX_cluster_8286,Mexico,train,19.75862335964316,-103.52767711981168,0,,train
MEX_cluster_8248,Mexico,val,19.66183048575603,-103.48809501586638,0,1149.4839135990753,excluded_spatial_leak
MEX_cluster_8317,Mexico,train,19.76977150326307,-103.50393218669268,0,,train
MEX_cluster_8266,Mexico,test,20.11674703635809,-103.44692345340285,1,2234.6818675996865,test
MEX_cluster_8328,Mexico,train,19.774616954728675,-103.46788645218568,1,,train
MEX_cluster_8352,Mexico,train,19.684260213845302,-103.49978111678736,0,,train
MEX_cluster_8362,Mexico,train,19.86789271469105,-103.54197151545772,1,,train
MEX_cluster_8370,Mexico,train,19.724856981220377,-103.53990092915234,0,,train
MEX_cluster_8368,Mexico,train,19.68685955030961,-103.4942134679006,0,,train
MEX_cluster_8274,Mexico,train,19.74019411666337,-103.5080352500336,0,,train
MEX_cluster_8211,Mexico,val,19.72973339594291,-103.50194726496856,0,161.77958127830885,excluded_spatial_leak
MEX_cluster_8526,Mexico,test,19.628266946789417,-103.39932736533032,0,249.5739254807467,excluded_spatial_leak
MEX_cluster_8506,Mexico,train,19.62223119901168,-103.4364086885238,0,,train
MEX_cluster_8571,Mexico,train,19.619609010019506,-103.4505600362472,0,,train
MEX_cluster_8547,Mexico,train,19.668107808346907,-103.52265164320384,0,,train
MEX_cluster_8589,Mexico,train,19.671187798173943,-103.49777555690292,0,,train
MEX_cluster_8573,Mexico,eval,19.702130577690653,-103.2144516789302,0,20772.806877085128,eval
MEX_cluster_8610,Mexico,train,19.57783642136334,-103.38778683086208,1,,train
MEX_cluster_8616,Mexico,test,19.671686490034244,-103.50052064286318,0,279.6354911460449,excluded_spatial_leak
MEX_cluster_8635,Mexico,train,20.41210518337072,-104.43592534582122,2,,train
MEX_cluster_8650,Mexico,eval,20.52675334325551,-103.78621050235417,2,8358.732596777627,eval
MEX_cluster_8529,Mexico,train,19.63054563685064,-103.39898224731948,0,,train
MEX_cluster_8659,Mexico,train,20.401743154381485,-103.78729200371906,1,,train
MEX_cluster_8700,Mexico,train,20.39847385734445,-103.81437752503896,1,,train
MEX_cluster_8706,Mexico,train,20.41767528762217,-103.5847692452262,1,,train
MEX_cluster_8709,Mexico,train,20.47900326724557,-103.97860590689916,2,,train
MEX_cluster_8697,Mexico,train,20.28115190722652,-103.88493138261524,1,,train
MEX_cluster_8714,Mexico,test,20.384849578514668,-103.84586458132526,1,1353.2945664774572,test
MEX_cluster_8717,Mexico,train,20.47888181954844,-103.98096613674709,1,,train
MEX_cluster_8737,Mexico,val,20.375104657876868,-103.89869178514049,1,3174.260371994789,val
MEX_cluster_8675,Mexico,test,20.380936302680464,-103.84746071136406,1,1373.422035048846,test
MEX_cluster_8719,Mexico,train,20.40005910212073,-103.80956874295909,1,,train
MEX_cluster_8937,Mexico,train,20.800616475004013,-104.07919885758106,1,,train
MEX_cluster_8957,Mexico,val,21.062627214541607,-104.53757318779776,2,28408.892683915892,val
MEX_cluster_8971,Mexico,val,20.776613116261583,-103.47752841161656,2,2034.8703425168096,val
MEX_cluster_8981,Mexico,train,20.76798934733678,-103.50917154484571,1,,train
MEX_cluster_8914,Mexico,train,20.76846569417277,-104.06287010198808,1,,train
MEX_cluster_8815,Mexico,test,20.677935835842167,-103.91398621409284,1,548.8548646666351,excluded_spatial_leak
MEX_cluster_8979,Mexico,test,20.74987209437546,-103.48168019236334,1,2939.0779288800745,test
MEX_cluster_8702,Mexico,train,20.37591270459422,-103.83542361870155,1,,train
MEX_cluster_9072,Mexico,test,19.20088403221469,-103.59395685704504,1,12532.609985896981,test
MEX_cluster_8724,Mexico,eval,20.395461972043485,-103.82122994952644,1,788.8068229742571,excluded_spatial_leak
MEX_cluster_10023,Mexico,val,25.55961280155041,-100.82320983748788,1,921.7976081688977,excluded_spatial_leak
MEX_cluster_10036,Mexico,train,25.592053917684275,-100.86900701708916,1,,train
MEX_cluster_10093,Mexico,train,24.051247748722115,-100.9460642137875,1,,train
MEX_cluster_10021,Mexico,train,25.54773836842896,-100.8503112431032,1,,train
MEX_cluster_8701,Mexico,train,20.28323416523802,-103.88821754277691,1,,train
MEX_cluster_10059,Mexico,train,25.97947185637337,-101.2946160365554,1,,train
MEX_cluster_9103,Mexico,train,18.85835819479857,-103.72340609153326,2,,train
MEX_cluster_10240,Mexico,train,26.112612314156426,-99.62125078957176,1,,train
MEX_cluster_10009,Mexico,train,25.56766737400225,-100.8097115876598,1,,train
MEX_cluster_10338,Mexico,test,25.344148675330715,-99.53766482183684,1,36976.99030438504,test
MEX_cluster_10438,Mexico,eval,19.97671549288967,-101.27479638811504,3,205.1645732222342,excluded_spatial_leak
MEX_cluster_10532,Mexico,train,19.56084101348842,-101.30093474425732,1,,train
MEX_cluster_10480,Mexico,train,19.747693076455,-101.05765854896195,1,,train
MEX_cluster_10598,Mexico,train,19.548746157021167,-101.44409764374072,0,,train
MEX_cluster_10407,Mexico,train,20.214716906047684,-101.04269677169526,2,,train
MEX_cluster_10872,Mexico,test,21.02401057565172,-101.73089152967933,3,12918.186976898913,test
MEX_cluster_10890,Mexico,eval,20.84787943149925,-101.91723637926188,1,441.136295282928,excluded_spatial_leak
MEX_cluster_10591,Mexico,train,19.562474855484016,-101.40733870803248,1,,train
MEX_cluster_11060,Mexico,train,20.42866943829634,-101.70112400924546,1,,train
MEX_cluster_10812,Mexico,train,20.88577612906703,-101.56429946862072,0,,train
MEX_cluster_11111,Mexico,test,20.50018078073472,-101.5313764839168,2,3247.658309606899,test
MEX_cluster_11149,Mexico,train,20.615383226339343,-101.36321716055954,0,,train
MEX_cluster_11325,Mexico,test,19.95145896335533,-99.52281641846214,1,1434.5657997832877,test
MEX_cluster_11459,Mexico,train,20.193233837168044,-100.14124706289692,1,,train
MEX_cluster_11473,Mexico,test,20.1763809645018,-100.12258475121276,1,543.3564879027097,excluded_spatial_leak
MEX_cluster_11429,Mexico,test,20.215348679775616,-100.14936761704716,1,1287.3941833017275,test
MEX_cluster_11480,Mexico,train,20.18122723082008,-100.1232516250686,1,,train
MEX_cluster_11467,Mexico,train,20.18933872593519,-100.17131946140606,1,,train
MEX_cluster_11463,Mexico,val,20.19234053771802,-100.09556489003438,1,746.7927572353698,excluded_spatial_leak
MEX_cluster_11581,Mexico,train,20.603318772561824,-100.14551540528164,1,,train
MEX_cluster_11584,Mexico,train,20.61599058324068,-100.15407100482746,1,,train
MEX_cluster_11602,Mexico,train,20.623550630877453,-100.1880454956943,0,,train
MEX_cluster_11327,Mexico,test,19.98682611976808,-99.4805038050689,1,2047.1405772390474,test
MEX_cluster_11633,Mexico,eval,20.699746144025948,-100.19347114522428,1,7396.90368783891,eval
MEX_cluster_11671,Mexico,test,20.63371349374638,-100.28596258822635,1,128.98664019101656,excluded_spatial_leak
MEX_cluster_11684,Mexico,test,20.70917424404094,-99.93361833207936,1,1227.8939609103663,excluded_spatial_leak
MEX_cluster_11683,Mexico,train,20.672086422732768,-100.00094352822629,1,,train
MEX_cluster_11686,Mexico,train,20.52094206545924,-99.9351075695359,1,,train
MEX_cluster_11566,Mexico,train,20.461919366855906,-100.35440514986558,1,,train
MEX_cluster_11685,Mexico,eval,20.77304262461273,-100.0354751552932,1,252.1063580736242,excluded_spatial_leak
MEX_cluster_11687,Mexico,test,20.74129215521625,-100.05648182547188,1,1519.197504420635,test
MEX_cluster_11688,Mexico,train,20.70064593321025,-99.92611903317253,1,,train
MEX_cluster_11689,Mexico,train,20.61003698729925,-100.0630993871936,1,,train
MEX_cluster_11695,Mexico,val,20.61832470931273,-100.0581580805538,1,400.2448674309247,excluded_spatial_leak
MEX_cluster_11575,Mexico,train,20.610525838898944,-100.18651442177632,1,,train
MEX_cluster_11701,Mexico,train,20.594654409668266,-100.12514710748404,2,,train
MEX_cluster_11703,Mexico,test,20.498601555945275,-100.2046484396734,2,2066.986853341395,test
MEX_cluster_11706,Mexico,test,20.60942880958452,-100.02060702829355,1,885.0350636750168,excluded_spatial_leak
MEX_cluster_11707,Mexico,train,20.66659252427645,-99.92489820469376,1,,train
MEX_cluster_11712,Mexico,train,20.673400373399748,-99.99741068508922,1,,train
MEX_cluster_11718,Mexico,test,20.6727241437507,-100.00347448208512,1,272.6905544533433,excluded_spatial_leak
MEX_cluster_11713,Mexico,train,20.575653715901232,-100.04611821975942,1,,train
MEX_cluster_11723,Mexico,train,20.591810901877608,-100.04142987833484,1,,train
MEX_cluster_11727,Mexico,train,20.603062946383528,-100.02571129413928,1,,train
MEX_cluster_11729,Mexico,train,20.67439946615623,-99.9937111578204,1,,train
MEX_cluster_11690,Mexico,test,20.44931316065596,-100.00718798559582,1,6086.257099625373,test
MEX_cluster_11730,Mexico,test,20.75814173442195,-100.03634449232769,1,257.03195834332104,excluded_spatial_leak
MEX_cluster_11744,Mexico,train,20.58223045221603,-100.0511219431412,1,,train
MEX_cluster_11740,Mexico,train,20.745625077172395,-100.03693235268724,1,,train
MEX_cluster_11774,Mexico,train,20.687382840358204,-99.99839129717807,0,,train
MEX_cluster_11711,Mexico,test,20.580871099828496,-100.03523596287482,1,1256.8564402277827,excluded_spatial_leak
MEX_cluster_11750,Mexico,train,20.66743228693792,-99.93151197707328,1,,train
MEX_cluster_11795,Mexico,val,20.586917243911373,-100.03549371762293,1,823.3531778591272,excluded_spatial_leak
MEX_cluster_11692,Mexico,train,20.634808094358377,-99.94378393887976,1,,train
MEX_cluster_11749,Mexico,train,20.77379828335207,-100.05614500252958,1,,train
MEX_cluster_11843,Mexico,train,20.694432675530383,-100.00232548448535,0,,train
MEX_cluster_11818,Mexico,train,20.62655679387892,-99.91092042140684,1,,train
MEX_cluster_11858,Mexico,train,20.42882046891947,-100.06135196831448,3,,train
MEX_cluster_11714,Mexico,train,20.60691568957359,-99.96770134073488,1,,train
MEX_cluster_11866,Mexico,train,20.59492615731002,-99.91492258660624,3,,train
MEX_cluster_11859,Mexico,train,20.677332409426576,-99.9889105978509,1,,train
MEX_cluster_11871,Mexico,val,20.634604057217,-99.91705534551184,3,626.3668006067467,excluded_spatial_leak
MEX_cluster_11953,Mexico,val,20.56104518680021,-99.71271161598524,1,257.2618018128568,excluded_spatial_leak
MEX_cluster_11970,Mexico,train,20.516830755396768,-99.79600741410783,1,,train
MEX_cluster_11787,Mexico,val,20.621887438185148,-100.0539431442014,1,607.2842767839244,excluded_spatial_leak
MEX_cluster_11975,Mexico,train,20.64447232768418,-99.8914173078447,3,,train
MEX_cluster_12007,Mexico,train,20.528946777403448,-99.68843242439918,1,,train
MEX_cluster_12011,Mexico,train,20.657545721741965,-99.85457083835271,1,,train
MEX_cluster_12013,Mexico,train,20.70319551110657,-99.7421100411889,1,,train
MEX_cluster_12015,Mexico,train,20.22485824015231,-99.85357126147908,1,,train
MEX_cluster_11903,Mexico,train,20.64012162720956,-99.91584276736776,3,,train
MEX_cluster_12017,Mexico,train,20.62469599384995,-99.88083405792356,1,,train
MEX_cluster_12019,Mexico,train,20.64490397209483,-99.87661938087712,3,,train
MEX_cluster_12023,Mexico,val,20.696269141839696,-99.8750841953357,1,2332.393959476513,val
